cc_metric_0,cc_metric_1,cc_metric_2,cc_metric_3,cc_metric_4,cc_metric_5,cc_metric_6,cc_metric_7,cc_metric_8,cc_metric_9,cc_metric_10,cc_metric_11,cc_metric_12,cc_metric_13,cc_metric_14,cc_metric_15,cc_metric_16,cc_metric_17,cc_metric_18,cc_metric_19,cc_metric_20,cc_metric_21,cc_metric_22,cc_metric_23,cc_metric_24,cc_metric_25,cc_metric_26,cc_metric_27,cc_metric_28,cc_metric_29,cc_metric_30,cc_metric_31,cc_metric_32,cc_metric_33,cc_metric_34,cc_metric_35,cc_metric_36,cc_metric_37,cc_metric_38,cc_metric_39,cc_metric_40,cc_metric_41,cc_metric_42,cc_metric_43,cc_metric_44,cc_metric_45,cc_metric_46,cc_metric_47,cc_metric_48,cc_metric_49,click_coupon
1.8695443206,-3.0002331566,4.7847777965,-0.636796667,-1.089880373,2.434121219,-1.0378113864,5.5615327707,-7.8557294453,-2.9520250862,-0.3872447403,2.2714683312,-2.0547791072,-1.5942871998,-0.6984610388,-0.7642031766,1.2774789761,1.3025175522,-0.76086847,0.8110113435,-1.1269086316,0.1269179254,-1.9618082642,0.4629744644,0.1269179254,-0.1034599495,-0.4595811346,-0.6564953384,-1.5942871998,2.1150137708,5.5615327707,-1.2461822357,0.2209551403,3.3292981337,0.3559758623,-2.5975132009,0.9220800921,-2.5681812778,0.5706635729,-3.1318812492,-2.5975132009,1.7725304139,-0.5957812372,-1.4498962324,-2.6367400445,-4.7902581916,3.3292981337,-0.0579183572,-1.011798198,6.7912147098,0
-0.5184600659,-1.0046343255,0.3297487779,-0.2320307003,-0.4145700793,-0.5208306636,-0.5053147067,4.9190877253,-8.4468513183,-0.6603499824,-1.1150459499,0.3029465261,-1.3622508735,-0.3734401183,-1.2582414829,0.5226660089,-0.7371024415,-0.2233313155,-0.5577827988,-2.0137071106,-0.9324750198,4.0761775625,-0.8253887481,3.0299804004,4.0761775625,-0.5745308522,-0.4961747408,-1.6084892185,-0.3734401183,1.5281597827,4.9190877253,1.3689438827,-0.0617114261,-0.0530894055,2.8603472273,7.4125323932,-1.0296249879,7.5358269606,-1.2587837211,-3.5252527576,7.4125323932,3.6794332385,-1.9841918755,-4.9295648132,-5.6729202626,-2.5740473739,-0.0530894055,0.145316564,1.0219294406,3.5060798444,1
0.0755987494,-1.7424526292,-0.9830959687,-0.5792483213,-0.8227891968,-3.6393979658,1.188882472,-0.8240188358,0.8671610639,-2.988066632,-0.6674572884,-0.2640687273,2.9762694264,3.5856880323,1.9508793079,-3.7839715531,-0.0661573721,-0.6739833881,1.9954652302,-0.2439714375,0.4473863826,2.7826199018,0.0541481593,-3.5820555276,2.7826199018,0.4174049284,-0.3093757865,-0.4782904997,3.5856880323,0.4069791794,-0.8240188358,-0.561749954,0.3999343892,-4.9007163364,-2.2746713995,6.1552466969,0.1375720785,-0.6174924189,2.2078031592,2.3484388207,6.1552466969,-8.8908215779,0.1993698397,-2.5712031943,0.6301746282,-0.2264066085,-4.9007163364,-3.9802824079,-0.6169107933,-2.2087179003,1
0.1730664625,2.0768201662,-0.5203239092,-0.5019390439,0.6442068191,-0.1097331697,-0.915690063,-6.2366083083,0.1400270033,-3.3026891053,-0.0248780831,-0.2670454686,-4.1175815912,-0.8903845692,-0.4692733315,2.0470252631,0.9068420911,-0.3672566573,-2.9246642069,-1.9526651726,-3.6908739531,0.2505853125,1.0352799634,1.7982123846,0.2505853125,1.7604263596,-1.4750433717,0.5353101731,-0.8903845692,1.0117019485,-6.2366083083,-0.6529020561,-0.3815561763,0.3841494665,-1.5779032901,-3.3873106279,0.1114883236,-10.5459078737,-1.1291994815,-1.0340600368,-3.3873106279,-3.0338129611,1.3702956158,2.7125540237,-3.6296983265,2.0445905155,0.3841494665,-0.8556078591,1.0247565462,-1.8566832355,1
-0.2102663887,-1.6109003646,-0.8736664616,-1.1225018402,-0.6635290715,0.7260668226,0.2003072351,-9.4704066869,-4.8543864101,-2.8505993126,0.2075747044,-0.2915449541,6.5047700669,2.4164693681,-0.7206859361,-3.3601337089,-0.2510208422,-0.1189471298,-0.5471619625,0.309964682,1.7679410766,1.1055633925,0.9465469911,-1.6555105955,1.1055633925,-0.3667931365,0.9545994317,-1.2880906956,2.4164693681,1.5746839753,-9.4704066869,3.9890402176,-0.3594265243,-2.0194936136,-0.7786694134,-2.5094285013,-0.4091803396,5.6292589905,-1.6741606552,-0.3637062094,-2.5094285013,-9.7580000256,4.4145000398,-0.6727982554,1.1722278962,-1.0511131674,-2.0194936136,-0.603578259,-0.4114377617,4.0251629537,1
-0.579867697,0.4837664955,2.7052645882,0.8495777746,-0.8269758653,0.5484779437,0.0934276363,4.7677906559,0.7025714982,-0.6875060518,-0.8933208219,0.5341788913,1.059831059,-1.7899699621,1.3734869964,-2.6047913674,0.4740513958,0.4057169908,0.6786202504,-0.5829246283,2.4987899019,-1.7714861665,-0.2754867821,-0.9913544321,-1.7714861665,0.7341556413,0.676726535,-0.1153272331,-1.7899699621,0.527457316,4.7677906559,-0.3700275792,-1.6206173038,5.4714081568,-0.0195221469,-0.9065890388,-0.5494274863,4.1016877614,-0.8617721498,0.6466001946,-0.9065890388,2.5610501908,-1.9316291056,-0.5278845841,2.7215941042,-3.5737481456,5.4714081568,5.8891637803,-1.3661912308,6.6573721193,0
-1.313264856,-1.1911045165,3.4793640383,0.4365222353,0.9985269483,-1.1477388004,-0.4944156777,6.0920635791,2.2162341075,-2.5233688108,-0.3692925096,1.5393744683,-5.7728590263,0.4030573681,1.724329916,0.4837408838,0.99515743,-1.4165254064,0.4331741073,-0.2067566386,1.1136000175,-1.9363003789,-1.674418758,1.0348088808,-1.9363003789,-0.1204486239,-0.6020146346,0.221772861,0.4030573681,-0.3219247536,6.0920635791,-0.5562451062,0.0092174834,1.3727244546,1.9657641549,0.9899834315,-0.7268553855,0.3348335946,1.0141086976,1.0545176527,0.9899834315,-3.7518737301,-0.4537629547,-2.3161154274,2.4923215997,1.5483806566,1.3727244546,1.1097891371,0.4498861069,-0.6967381083,0
0.1180222684,-2.814158776,-0.931250437,-0.4825479255,-1.2195947467,0.5451706435,-0.0140272429,-4.4854944031,-4.7026859877,-1.8628952178,0.3651987309,0.2003795521,-3.5636243544,-0.418120462,-1.4138600115,2.0722836745,-1.4574214863,0.5330104052,0.2380315721,0.4517472736,-2.5191574631,0.6721385479,-0.1555092317,1.9638465265,0.6721385479,-0.0220354302,1.5417358495,0.1791835267,-0.418120462,-0.1226521245,-4.4854944031,1.7038664528,0.0793745545,-0.0693457752,1.8904288205,0.4644067299,0.9361955492,-0.0756179425,0.4762103484,-0.1825722101,0.4644067299,0.0494536441,2.8213202785,-2.2666617092,0.2728661386,-0.4322396676,-0.0693457752,-3.5001305268,-0.026130235,0.7102768807,1
0.1149789964,1.940202492,-1.1740083876,0.6851001362,-0.0272818925,1.129417091,-0.6941359147,-6.5070306958,-5.3471582475,-3.8013709488,0.4157197344,-1.8575489854,-13.1109585226,-5.1044933574,1.2320642573,1.9722495233,-0.129702954,0.4171788711,-0.2366431731,0.287708551,-2.1898343569,-2.5398221668,0.49000976,-1.1235608785,-2.5398221668,0.0156139907,1.18956996,-1.0955918379,-5.1044933574,0.0369230381,-6.5070306958,4.3316458129,-1.4826683201,-3.2655740264,2.7486967154,-4.7504918984,-1.6282612285,-4.6370294943,0.6965757031,0.6314216591,-4.7504918984,-9.1995907525,3.5949518088,0.6640810858,3.1753669395,-3.3437895353,-3.2655740264,-4.3392759592,1.3696329264,-1.2878086459,0
0.9714987453,-0.1044767592,3.0034395508,0.308912437,0.1411717403,-0.8627339494,-0.7724243176,7.6655260072,1.9131894671,-1.1780677788,-0.0476109586,0.2906902039,1.1595693381,-0.1455252922,-1.9374838043,-3.0204132822,-0.2031099118,-2.4560622834,0.8697342286,0.3417744742,2.6559886893,0.0043594513,-0.4135994105,1.445056128,0.0043594513,0.6541772295,0.4381506997,0.2285107001,-0.1455252922,1.3501734801,7.6655260072,-3.2067466956,0.7159688513,1.7621561748,1.2385091392,0.4670807266,-1.5744278384,2.292495736,2.1047108968,1.7842005313,0.4670807266,0.1844326453,-1.6599007205,0.1656509618,0.9351798976,0.5178074069,1.7621561748,6.2368977632,-0.8872462322,1.9727287587,0
0.363917321,0.6785333633,1.0412409867,-0.9107128363,1.7712564855,0.4518666588,2.2997165106,-3.7599783575,0.2335685718,-5.0920306806,-0.1182143767,0.8945454951,1.0971415988,2.8864005144,0.5740242284,-1.9744232606,0.9211428321,-2.5829494256,2.4241594049,-0.8863213568,-1.2413709471,-4.6343903428,0.8359572975,-3.7802456498,-4.6343903428,-0.4408217996,0.2446475894,2.9953954547,2.8864005144,-0.6929115644,-3.7599783575,3.5811455585,-1.4059526456,-1.2342209812,-2.9462163442,-13.7294011577,1.2196487655,-9.6393009881,-0.3523271448,-5.046474778,-13.7294011577,-20.7269608673,2.7989522788,3.6557873953,-2.4376428442,-0.8262739061,-1.2342209812,-2.4397783216,0.4434416826,2.512542856,0
0.9109643197,1.266338547,1.1056403787,-0.6701160103,0.5677395085,-1.6046767956,0.836076021,0.8054751296,-5.1429390547,-1.2634564236,1.3013501469,-0.5923343788,-2.354632236,-3.9965989245,0.3896840887,-2.4226127254,-0.7563395751,-1.6948572928,0.0073538029,0.2337713141,-2.221290176,0.2693443638,-0.8690220426,2.3502052501,0.2693443638,-0.6898817622,-1.1174160165,-1.6986887727,-3.9965989245,1.6024212908,0.8054751296,-0.9548633528,0.2337195042,0.7712502655,-1.2044981438,2.4907257558,-0.2904422955,-6.6588047533,-0.3456160537,0.3679357371,2.4907257558,-2.1733298961,1.5427641975,3.1120043275,-7.7073302656,0.3763200615,0.7712502655,0.4039294439,-1.3362868867,5.107452023,0
-0.9330045853,-1.6204978371,-3.5914918111,-1.8857773411,-1.1746888496,5.4407804734,-0.5059675048,-0.8123175182,6.8293235784,0.4513194892,-0.2974352633,-0.0405981439,16.8524302908,0.2405705527,-0.9422247019,0.1379428745,-0.3587177034,-1.0205573922,-1.5826177984,-0.2226769173,6.7548974096,1.0061022837,-0.8325521749,0.652321324,1.0061022837,0.5022790493,-0.4043566029,-0.4007504556,0.2405705527,-0.1418868459,-0.8123175182,-1.0972633618,-2.1140197042,-0.1960579222,0.2533312776,-12.9194997346,-0.750860735,5.4942483022,-1.1579987046,-5.0039650445,-12.9194997346,15.6872971012,-6.2882597569,2.2638861136,5.4163066075,-2.7127036165,-0.1960579222,16.1947138154,-1.090657508,7.7223757376,0
-0.0275218115,-0.9969250858,0.2096191057,0.1508246267,-0.8045192475,1.2988242944,2.2466169634,3.1348563225,4.708048461,-3.6864756241,-0.9816416273,0.4008859711,2.1072651123,-0.9434722883,-0.2678075439,-1.7383985096,1.7224453058,-0.9411839041,-0.6808284667,0.7723950101,0.0951369078,-3.4320616244,-0.1333052604,1.7396353737,-3.4320616244,0.0563269353,-1.0979849249,-0.6836928573,-0.9434722883,0.1382558426,3.1348563225,-1.9981656082,0.5307337084,-1.3338915852,-1.042956233,-6.4916164521,0.4201005003,-10.0136152556,-0.4048276719,0.2219787894,-6.4916164521,-2.180330112,-2.2567521576,3.7107510192,1.0050677502,0.9262892464,-1.3338915852,8.4873904681,0.4327247853,2.3415555973,0
1.1373108966,-0.8243615827,-3.1133712734,-0.3164169896,-1.0522332173,-0.0671919079,0.654438659,0.3284852921,2.3666384432,2.718022544,-0.0998019652,-1.3354367862,5.6991865053,-1.4548213272,0.4738687969,0.3023522527,-1.4127664029,-1.910867533,0.2584057421,-1.0331390215,0.5934360977,1.5920928595,-0.9832845472,2.1350308595,1.5920928595,0.6861338121,-0.8706415535,-1.9196301449,-1.4548213272,1.7731409099,0.3284852921,-1.4332921246,-0.3857393767,2.4383977869,0.4887100734,1.8306480099,-1.4281393413,3.5069231873,-1.0119162062,0.4335798532,1.8306480099,12.8778906881,-2.2654284955,0.2148612691,-0.1003879286,-0.4255129835,2.4383977869,5.0644927088,-0.2881965313,3.9251762336,1
1.4705229143,0.2117990143,0.1380583049,-0.0881977009,0.3589547523,-4.7961542542,1.1362716837,0.6649731228,0.6755986453,0.0843428868,0.0849429768,-1.1027919372,7.4639851911,5.7712981429,-0.89929083,-3.0826967902,0.1895804812,-0.1263900686,-0.1581431294,1.1771384465,0.4047381582,5.4391185036,2.2659786381,-2.9305190784,5.4391185036,-1.4475560689,-1.2491553789,-1.4020535416,5.7712981429,-0.1966950143,0.6649731228,-1.4802731161,0.7100546733,-2.9035096797,-4.1516324523,7.9438013002,-1.123151468,0.8015132412,-0.7802113494,-1.4373509073,7.9438013002,-6.4827462405,-0.7814371185,-1.4230187499,-7.7980693235,2.6601850591,-2.9035096797,-5.4673321988,-1.4867863606,-2.0678919355,1
0.2673728354,-1.3303673865,4.6162111845,-0.8753886294,-1.1300665111,-0.8320295763,-1.1234167657,7.7183456569,-2.0638229854,-5.1995564846,-0.13304925,-1.0666460308,-14.7378178222,-2.6818691682,0.0816004825,0.0526768447,0.2428439953,-0.5622512276,-0.4021744568,-0.2378815861,-3.0950086842,-5.6841475951,0.2651391476,0.0241048546,-5.6841475951,-0.4800144449,1.3482389686,-0.9177090981,-2.6818691682,-0.3519528497,7.7183456569,0.7388070074,-0.4865699356,1.2710017064,1.1683313012,1.8105330846,0.1704991805,-8.5388453783,-0.1569143319,2.1095391951,1.8105330846,-9.9803740369,0.4874134391,-2.4832755217,2.724812156,-2.0587316651,1.2710017064,-2.734223353,-0.0347152699,0.0578767045,0
-0.8097959124,-1.4833585186,0.7633030707,1.0983153559,-0.0006357198,-4.4367967979,1.8070689611,3.5550540813,-1.9973689241,1.0663949972,-0.1531618065,-1.5846172016,1.9241817177,0.1643904796,0.0069154863,-1.5335672506,-0.5918892128,-0.444371647,0.8213021818,0.8897885133,0.252202258,3.1930108503,-0.1974078731,-0.1669067439,3.1930108503,-0.4391973369,1.6411422904,-0.0417191854,0.1643904796,-0.4507700794,3.5550540813,1.4392269697,-0.7522660431,-3.0976715325,-1.5645772773,11.06739332,-1.1606739996,-0.088309319,0.7379492895,-0.9973665245,11.06739332,-2.3507031867,-1.3977961515,0.2563760436,-12.7069122021,4.114442115,-3.0976715325,-3.1738054767,-1.2527221385,3.6618361185,1
0.4797961739,-1.9262817728,-1.5852425474,-0.3869038451,-0.7489501081,1.8264488453,-0.0820450917,-4.9501755484,-0.3857055598,1.3872349965,-1.4233294249,-0.6021583113,6.8298430114,-3.8748622023,-0.3375677418,-0.5802651999,0.1006278392,-1.0386168682,2.0706734655,0.7262076711,2.7381430196,0.1778081133,-0.1938500152,6.59683512,0.1778081133,0.5494759433,-1.0303586945,0.5734002542,-3.8748622023,-1.260759994,-4.9501755484,1.7331655685,-0.2376960251,2.6419810848,1.5085588881,4.1000091568,0.3190123428,6.9282444611,0.6408001963,2.8374735091,4.1000091568,12.6455197059,0.2912676928,1.8604905653,-1.1748931493,3.8355682722,2.6419810848,12.1593781937,-1.0220731778,9.0249714818,1
0.4398730326,-0.9136657052,-1.8702846928,0.0286030383,1.1078235888,1.0342764619,1.880790631,-6.1306845409,1.0829425554,-4.3226889149,-0.0679570758,-1.173291053,-1.0186642434,0.7042206837,-1.5223679304,0.9238207739,-0.1515050019,-1.8668533297,0.0941466792,-1.1602156356,-1.4590675199,-1.1227026289,-1.1256522498,-0.7712272754,-1.1227026289,-0.133804713,0.9177271428,-0.2819249865,0.7042206837,-1.315387874,-6.1306845409,0.8198441201,-0.4188232781,-2.1506699298,-1.8439369751,-2.7168988309,0.7628225638,-6.3459978528,-0.3970761915,-0.0288937805,-2.7168988309,-3.4697107206,0.7196742668,-1.4515299524,5.3242111245,-1.4798248115,-2.1506699298,-0.554146191,0.6774962802,-1.4290096032,1
-0.5511871214,-0.7248492359,-3.2346987926,-1.4554034965,-1.1277500528,-1.261034695,0.1932482204,1.7766078221,4.106650912,-1.1541230533,-0.5002133164,0.5271629432,6.9598982491,0.6953206861,1.193789723,-4.5580084798,1.4686626815,-1.0290584436,0.6399696581,-1.093748487,-1.354581358,-1.7669494099,0.7870972816,1.7971120879,-1.7669494099,1.2020704539,0.835490367,-0.7774545148,0.6953206861,0.8371541108,1.7766078221,-2.9767539938,-0.5307319959,-1.0174176075,1.0914617962,-11.5463931195,-0.3714366266,-6.9934226296,-0.5488994775,0.6434855582,-11.5463931195,-6.9277163772,1.2648519923,7.1341417734,-2.8314212569,1.3542221154,-1.0174176075,5.9463671292,1.5024837088,2.5209910581,0
-0.5257993288,0.6968121055,-2.3081067018,0.6144803981,0.1781896319,2.7721767446,-0.1979339006,-3.1213423597,-7.7746364011,1.848551489,2.0275377617,0.7214588156,-2.424793071,-9.1998507643,0.6225175278,1.7261537427,-0.8379291097,-0.0886702573,-1.8147596832,0.232474665,1.0108314782,-0.6464021509,0.2431827868,-0.7944918997,-0.6464021509,0.1840996722,0.1115674146,1.4823914499,-9.1998507643,-1.8448199762,-3.1213423597,2.7220496357,-0.3028266027,2.8090903272,0.6030590367,-3.3827215632,0.1498145857,1.8590800404,0.9175830949,-3.2370667789,-3.3827215632,13.1303148672,0.2835984741,-0.2131128522,1.8419369645,-8.656383328,2.8090903272,-0.0184283517,0.7588651756,11.7837235463,0
0.7546084604,-1.2514242618,0.5022109638,-0.507713312,-0.0900262138,0.3296626274,1.305126239,-6.5731649255,-1.1464162572,-1.6064736037,1.3308958044,0.8473457888,3.1423416759,1.2064001087,0.3070691015,-0.6949588278,-0.3684419485,-0.7420852418,-1.1925732091,0.2890831963,1.9317550134,-0.7713452404,-0.1689203345,-1.1971887192,-0.7713452404,0.1071430183,-0.4087482816,-0.6975215949,1.2064001087,0.0623915062,-6.5731649255,1.8766256547,0.3057940475,-1.3217361089,-1.6619679406,-4.5629326671,0.9138337139,-0.563811388,-0.7978597322,-1.1323874956,-4.5629326671,-6.7819277548,4.2075330924,0.5196557619,1.4279279595,1.3664346143,-1.3217361089,-2.5873507936,0.4891889867,2.2852714451,1
-0.3134203447,1.6537279734,-3.3886022491,-0.6307707254,0.4717880712,-1.9987553052,0.494631345,-6.4328912344,7.6832305948,-2.7769750895,-0.9961873894,-0.2883024517,2.6403146386,1.3111471959,0.1386336178,-0.8744452095,0.3561022936,-0.7594130476,-1.4380850702,-0.6096133131,1.5186405318,-1.6418013816,-0.524481173,2.1683911441,-1.6418013816,-0.8489315322,-1.4934590851,-1.0070279061,1.3111471959,0.3683755687,-6.4328912344,1.7369153544,-0.6527030889,-1.5050602157,-1.3846864995,3.1834344158,-0.0663372473,0.2732260022,-1.6827080309,3.5330019124,3.1834344158,-4.3450517633,0.355723817,-0.4290599307,5.1208487831,4.5145889656,-1.5050602157,6.8816622399,-0.9946807568,-1.5672680636,1
0.595913466,-6.1204912195,-1.1062581084,-2.0746699678,-1.292402761,2.7902916531,1.4558563406,-6.9418042921,0.3157634396,-1.4340132057,-0.0328656838,0.2405321879,4.4992448021,1.0799684953,-0.5453026998,0.5627377935,1.7620868767,-0.2674058886,0.40368392,0.2374561441,1.5177360835,-3.0829167221,0.4814175708,-1.1583807748,-3.0829167221,-0.8198979205,-2.5374825661,-0.5898460332,1.0799684953,1.0691032508,-6.9418042921,1.8977837916,-0.3130187343,-3.1296636832,-2.5585381923,-1.4916820876,-0.0850466466,-2.4379841364,-0.6497868327,1.4189644111,-1.4916820876,0.8906122318,3.1377509943,-2.6681400221,9.5453958417,-0.2632012639,-3.1296636832,-2.1957779591,-1.4107915962,1.8807561041,1
1.5294115005,-1.6058940184,-0.1977647351,0.4940948376,-0.4083831761,-2.5261130964,0.7559564193,-0.3137881229,-2.2667410738,-2.6292135452,-0.8048416912,-1.9309018295,2.7304473922,2.0297911072,1.0567118597,-2.4621015578,-0.445484553,-0.903171307,-0.0921528838,-0.9967075568,-1.3175154359,3.8865847427,0.3914876101,1.8482833839,3.8865847427,0.7394042464,0.5581685516,-0.9224288324,2.0297911072,1.7972815292,-0.3137881229,-0.6489464162,-0.7375076171,-2.202727786,-1.1746824141,9.7904168969,1.2564571437,-0.0100365461,0.004705725,1.6038114891,9.7904168969,-2.1199658247,-0.7216015451,-1.9627612333,-5.1939044503,2.0986470436,-2.202727786,0.8732629201,1.3214878162,0.3439487263,1
-0.0527997347,-2.0968099824,-5.833710191,-0.0859072101,-0.0800972942,1.154172182,-1.4637111381,-8.6999012088,6.6224097555,-2.7780998455,-1.1040399544,0.9137955375,11.1598854686,3.0281778957,-0.9275386605,-1.7556107383,-0.4882907846,1.1536466772,1.7404799131,-0.3505328159,4.037750042,-0.7527407525,-0.0690649986,2.9021713563,-0.7527407525,1.2751867052,-0.5155665111,-0.4981211259,3.0281778957,-1.0319958484,-8.6999012088,2.8451014473,-1.0290488301,-0.5021523201,0.6180462086,1.1364282537,-0.8309490635,11.0847224812,-0.1250724485,3.494249548,1.1364282537,3.2805112994,-0.2942967136,-4.1389073795,12.9811654594,0.5824170495,-0.5021523201,12.665969662,-1.1944633535,2.5154661453,1
0.1642405804,-3.1000237282,-3.6646949644,1.4848934734,0.3847496852,-1.6118184781,2.5119311964,0.1361964792,4.4037725897,-3.2522940946,-0.404286525,0.5121094779,0.1634502443,-0.6067087006,-1.2267973968,1.4102832798,0.6054292776,1.5492800269,-0.5605493011,-0.6518312064,-1.1061703722,0.7962279916,-0.7008415306,4.4342045026,0.7962279916,0.0766067777,-0.8430106626,-2.172660366,-0.6067087006,2.106016718,0.1361964792,-0.178135519,-0.1088895725,-0.1816515607,2.9285504605,1.051975643,0.6406475532,-1.3226916027,-0.4510399886,0.8975282156,1.051975643,4.8756913558,-2.321754383,-0.9331314188,-0.2369081702,2.055717688,-0.1816515607,6.8292429499,-0.4581739574,2.6459031804,1
-0.8395105103,0.418327551,0.371775991,-1.1354223411,1.114232351,3.2173672781,-0.0227926198,5.2708648202,4.7981385833,-3.4223427781,-1.2445378606,1.078271857,0.9358335014,0.1741545175,1.7956884191,-1.7959949719,0.8179245555,-0.1419860596,-0.7879352981,0.0504100546,2.4057452545,-2.5220194091,2.529165886,1.117004924,-2.5220194091,0.3723689388,1.727579705,0.150847089,0.1741545175,1.0449853258,5.2708648202,-3.8811269727,1.1134766447,-1.1636267183,3.8851442844,-15.2878833542,0.2865809733,-2.0475496198,-1.5515009946,0.3405852523,-15.2878833542,-2.9816843655,-1.6580244514,3.1720164349,8.4211421381,-2.1653311783,-1.1636267183,10.1387613926,-0.5913714278,-2.1843379826,0
-0.9993623422,-2.3950481311,-1.9238978216,0.2719655755,0.3177021075,1.6489587827,-0.098576545,-9.5385301902,-1.9800900054,1.7410123597,0.406287008,-1.848551563,5.8714079402,2.5574347191,0.5439816494,-0.0944186088,2.6876687755,0.4841091674,-0.7679080593,0.1500429834,1.8852829479,1.1787307834,0.391268824,1.002549695,1.1787307834,-1.4023635761,0.4254193794,-0.3010188528,2.5574347191,-0.4577240591,-9.5385301902,1.9542816061,1.1844517943,-0.0186669019,-1.2633471454,9.1618998618,1.4572030091,11.3730224366,0.4230878082,4.4999903295,9.1618998618,6.0978468008,3.5385961078,-6.0805101807,10.2154172785,0.3981963771,-0.0186669019,-0.8752914981,-0.3208606916,-1.800799503,1
-0.0952643817,0.301467696,-2.5332054769,0.8626991517,1.5151938968,-0.0788085022,0.2677660123,-2.2325370967,2.6262898621,-5.7092896818,0.3089663816,0.1209535422,3.3966923465,1.6079203595,1.0659487329,-3.3708258664,-0.8032597894,0.1674060516,2.1160980393,-0.2864156547,2.983821878,-0.9734472504,-1.2875321102,2.4072018501,-0.9734472504,-0.064300372,0.1277184038,-0.2742723189,1.6079203595,0.9729069118,-2.2325370967,2.2941672922,-1.6479392899,-4.5431208176,2.327926825,-2.5109302003,0.3246219506,4.354615766,0.601811972,1.5785544897,-2.5109302003,-10.1361162324,-0.1505295618,-0.8684116001,5.8577966388,0.8385280999,-4.5431208176,10.5162834645,0.3259356265,0.438939462,1
